nu
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.270696203863214
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
